/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroMesa;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroLideranca;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/NumeroTelefone;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/OrdemPublicacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/IndicadorFax;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/CodigoBloco;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/NomeBloco;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/NomeApelido;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/DataCriacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/CodigoMandato;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/CodigoExercicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataLeitura
"5718";"806";"Eliziane Gama";"Eliziane Pereira Gama Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718";"sen.elizianegama@senado.leg.br";"PSD";"MA";"NÃ£o";"Sim";"33036741";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"542";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"4979";"Bene Camacho";;;;;;;;;;
"5718";"806";"Eliziane Gama";"Eliziane Pereira Gama Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718";"sen.elizianegama@senado.leg.br";"PSD";"MA";"NÃ£o";"Sim";"33036741";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"542";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"3069";"2024-10-17";;;;;;;;
"5718";"806";"Eliziane Gama";"Eliziane Pereira Gama Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718";"sen.elizianegama@senado.leg.br";"PSD";"MA";"NÃ£o";"Sim";"33036741";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"542";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2900";"2019-02-01";;;;"2024-07-16";"AFO";"Afastamento do exercÃ­cio";;
"5718";"806";"Eliziane Gama";"Eliziane Pereira Gama Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718";"sen.elizianegama@senado.leg.br";"PSD";"MA";"NÃ£o";"Sim";"33036741";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"542";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"22";"882";"EsperidiÃ£o Amin";"EsperidiÃ£o Amin Helou Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/22";"sen.esperidiaoamin@senado.leg.br";;;;;"33036446";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"22";"882";"EsperidiÃ£o Amin";"EsperidiÃ£o Amin Helou Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/22";"sen.esperidiaoamin@senado.leg.br";;;;;"33036447";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"22";"882";"EsperidiÃ£o Amin";"EsperidiÃ£o Amin Helou Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/22";"sen.esperidiaoamin@senado.leg.br";;;;;"33036454";"3";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"22";"882";"EsperidiÃ£o Amin";"EsperidiÃ£o Amin Helou Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/22";"sen.esperidiaoamin@senado.leg.br";"PP";"SC";"NÃ£o";"Sim";;;;"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"572";"SC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"196";"Geraldo Althoff";;;;;;;;;;
"22";"882";"EsperidiÃ£o Amin";"EsperidiÃ£o Amin Helou Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/22";"sen.esperidiaoamin@senado.leg.br";"PP";"SC";"NÃ£o";"Sim";;;;"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"572";"SC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"6012";"Denise dos Santos";;;;;;;;;;
"22";"882";"EsperidiÃ£o Amin";"EsperidiÃ£o Amin Helou Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/22";"sen.esperidiaoamin@senado.leg.br";"PP";"SC";"NÃ£o";"Sim";;;;"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"572";"SC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2901";"2019-02-01";;;;;;;;
"5953";"835";"Fabiano Contarato";"Fabiano Contarato";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953";"sen.fabianocontarato@senado.leg.br";;;;;"33039054";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5953";"835";"Fabiano Contarato";"Fabiano Contarato";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953";"sen.fabianocontarato@senado.leg.br";;;;;"33036743";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5953";"835";"Fabiano Contarato";"Fabiano Contarato";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953";"sen.fabianocontarato@senado.leg.br";"PT";"ES";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"548";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5950";"Ana Paula Tongo";;;;;;;;;;
"5953";"835";"Fabiano Contarato";"Fabiano Contarato";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953";"sen.fabianocontarato@senado.leg.br";"PT";"ES";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"548";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5952";"Bento";;;;;;;;;;
"5953";"835";"Fabiano Contarato";"Fabiano Contarato";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953";"sen.fabianocontarato@senado.leg.br";"PT";"ES";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"548";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2902";"2019-02-01";;;;;;;;
"5917";"923";"Fernando Dueire";"Fernando Antonio Caminha Dueire";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5917.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5917";"sen.fernandodueire@senado.leg.br";"PSD";"PE";"NÃ£o";"NÃ£o";"33033522";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"526";"PE";"1Âº Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5918";"Adilson Gomes";"3058";"2023-09-04";"Titular";"4545";"Jarbas Vasconcelos";;;;;
"5917";"923";"Fernando Dueire";"Fernando Antonio Caminha Dueire";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5917.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5917";"sen.fernandodueire@senado.leg.br";"PSD";"PE";"NÃ£o";"NÃ£o";"33033522";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"526";"PE";"1Âº Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5918";"Adilson Gomes";"3000";"2022-12-07";"Titular";"4545";"Jarbas Vasconcelos";"2023-09-04";"RET";"Retorno do titular";;
"5917";"923";"Fernando Dueire";"Fernando Antonio Caminha Dueire";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5917.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5917";"sen.fernandodueire@senado.leg.br";"PSD";"PE";"NÃ£o";"NÃ£o";"33033522";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"526";"PE";"1Âº Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5918";"Adilson Gomes";;;"Titular";"4545";"Jarbas Vasconcelos";;;;;
"345";"856";"FlÃ¡vio Arns";"FlÃ¡vio JosÃ© Arns";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/345";"sen.flavioarns@senado.leg.br";"PSB";"PR";"NÃ£o";"NÃ£o";"33036301";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"540";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5919";"Vilson Basso";;;;;;;;;"http://www.flavioarns.com.br";
"345";"856";"FlÃ¡vio Arns";"FlÃ¡vio JosÃ© Arns";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/345";"sen.flavioarns@senado.leg.br";"PSB";"PR";"NÃ£o";"NÃ£o";"33036301";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"540";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5920";"Flavio Vicente";;;;;;;;;"http://www.flavioarns.com.br";
"345";"856";"FlÃ¡vio Arns";"FlÃ¡vio JosÃ© Arns";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/345";"sen.flavioarns@senado.leg.br";"PSB";"PR";"NÃ£o";"NÃ£o";"33036301";"1";"NÃ£o";"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"540";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2903";"2019-02-01";;;;;;;"http://www.flavioarns.com.br";
"5894";"841";"FlÃ¡vio Bolsonaro";"FlÃ¡vio Nantes Bolsonaro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5894";"sen.flaviobolsonaro@senado.leg.br";;;;;"33031717";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5894";"841";"FlÃ¡vio Bolsonaro";"FlÃ¡vio Nantes Bolsonaro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5894";"sen.flaviobolsonaro@senado.leg.br";;;;;"33031718";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5894";"841";"FlÃ¡vio Bolsonaro";"FlÃ¡vio Nantes Bolsonaro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5894";"sen.flaviobolsonaro@senado.leg.br";"PL";"RJ";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"532";"RJ";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5901";"Paulo Marinho";;;;;;;;;;
"5894";"841";"FlÃ¡vio Bolsonaro";"FlÃ¡vio Nantes Bolsonaro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5894";"sen.flaviobolsonaro@senado.leg.br";"PL";"RJ";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"532";"RJ";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5903";"Leonardo Rodrigues";;;;;;;;;;
"5894";"841";"FlÃ¡vio Bolsonaro";"FlÃ¡vio Nantes Bolsonaro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5894";"sen.flaviobolsonaro@senado.leg.br";"PL";"RJ";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"532";"RJ";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2904";"2019-02-01";;;;;;;;
"6008";"935";"Giordano";"Alexandre Luiz Giordano";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6008";"sen.giordano@senado.leg.br";"PODEMOS";"SP";"NÃ£o";"Sim";"33034177";"1";"NÃ£o";"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"570";"SP";"1Âº Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2966";"2021-03-31";"Titular";"5666";"Major Olimpio";;;;;
"6341";"894";"Hamilton MourÃ£o";"Antonio Hamilton Martins MourÃ£o";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6341.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6341";"sen.hamiltonmourao@senado.leg.br";"REPUBLICANOS";"RS";"NÃ£o";"Sim";"33031837";"1";"NÃ£o";"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"612";"RS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1Âº Suplente";"6112";"Liziane Bayer";;;;;;;;;;
"6341";"894";"Hamilton MourÃ£o";"Antonio Hamilton Martins MourÃ£o";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6341.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6341";"sen.hamiltonmourao@senado.leg.br";"REPUBLICANOS";"RS";"NÃ£o";"Sim";"33031837";"1";"NÃ£o";"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"612";"RS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2Âº Suplente";"6380";"Coronel Andreuzza";;;;;;;;;;
"6341";"894";"Hamilton MourÃ£o";"Antonio Hamilton Martins MourÃ£o";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6341.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6341";"sen.hamiltonmourao@senado.leg.br";"REPUBLICANOS";"RS";"NÃ£o";"Sim";"33031837";"1";"NÃ£o";"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"612";"RS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3033";"2023-02-01";;;;;;;;
"5008";"824";"Humberto Costa";"Humberto SÃ©rgio Costa Lima";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"sen.humbertocosta@senado.leg.br";;;;;"33036285";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorhumberto.com.br/";
"5008";"824";"Humberto Costa";"Humberto SÃ©rgio Costa Lima";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"sen.humbertocosta@senado.leg.br";;;;;"33036286";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorhumberto.com.br/";
"5008";"824";"Humberto Costa";"Humberto SÃ©rgio Costa Lima";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"sen.humbertocosta@senado.leg.br";"PT";"PE";"Sim";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"525";"PE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5914";"Waldemar Oliveira";;;;;;;;;"http://www.senadorhumberto.com.br/";
"5008";"824";"Humberto Costa";"Humberto SÃ©rgio Costa Lima";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"sen.humbertocosta@senado.leg.br";"PT";"PE";"Sim";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"525";"PE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5915";"Marcia do Angico";;;;;;;;;"http://www.senadorhumberto.com.br/";
"5008";"824";"Humberto Costa";"Humberto SÃ©rgio Costa Lima";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"sen.humbertocosta@senado.leg.br";"PT";"PE";"Sim";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"525";"PE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2907";"2019-02-01";;;;;;;"http://www.senadorhumberto.com.br/";
"5385";"883";"IrajÃ¡";"IrajÃ¡ Silvestre Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5385";"sen.iraja@senado.leg.br";;;;;"33036469";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5385";"883";"IrajÃ¡";"IrajÃ¡ Silvestre Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5385";"sen.iraja@senado.leg.br";;;;;"33036474";"3";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5385";"883";"IrajÃ¡";"IrajÃ¡ Silvestre Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5385";"sen.iraja@senado.leg.br";"PSD";"TO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"567";"TO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"6287";"Marcos de Souza Costa";;;;;;;;;;
"5385";"883";"IrajÃ¡";"IrajÃ¡ Silvestre Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5385";"sen.iraja@senado.leg.br";"PSD";"TO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"567";"TO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"6004";"Terciliano Gomes";;;;;;;;;;
"5385";"883";"IrajÃ¡";"IrajÃ¡ Silvestre Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5385";"sen.iraja@senado.leg.br";"PSD";"TO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"567";"TO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2908";"2019-02-01";;;;;;;;
"6010";"914";"Ivete da Silveira";"Ivete Marli Appel da Silveira";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6010.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6010";"sen.ivetedasilveira@senado.leg.br";"MDB";"SC";"NÃ£o";"NÃ£o";"33032200";"1";"NÃ£o";"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"571";"SC";"1Âº Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"6011";"Beto Martins";"3074";"2024-11-30";"Titular";"5350";"Jorginho Mello";;;;;
"6010";"914";"Ivete da Silveira";"Ivete Marli Appel da Silveira";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6010.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6010";"sen.ivetedasilveira@senado.leg.br";"MDB";"SC";"NÃ£o";"NÃ£o";"33032200";"1";"NÃ£o";"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"571";"SC";"1Âº Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"6011";"Beto Martins";"3003";"2022-12-30";"Titular";"5350";"Jorginho Mello";"2024-08-01";"LCS";"LicenÃ§a com convocaÃ§Ã£o de suplente (sup 120 dias)";;
